ACCIDENT_TIME,DAY_OF_WEEK,LONGITUDE,LATITUDE,Suburbs,TOTAL_PERSONS,ACCIDENT_TYPE
05.35.00,Tuesday,145.25756,-38.00431,CASEY,5,Collision with vehicle
21.01.00,Monday,144.94697,-37.847,PORT PHILLIP,3,Collision with vehicle
14.40.00,Saturday,144.3187,-38.19689,GEELONG,2,Collision with vehicle
20.00.00,Friday,145.07019,-37.67486,WHITTLESEA,2,Collision with vehicle
18.25.00,Monday,144.90235,-37.86075,HOBSONS BAY,4,Collision with vehicle
20.30.00,Monday,144.83086,-38.37106,MORNINGTON PENINSULA,2,Struck Pedestrian
04.30.00,Tuesday,146.68867,-36.36095,INDIGO,1,Collision with a fixed object
21.00.00,Monday,145.08722,-37.87762,STONNINGTON,2,Collision with vehicle
23.40.00,Monday,145.0922,-38.01453,KINGSTON,1,Collision with vehicle
19.00.00,Sunday,144.94956,-37.31044,MITCHELL,2,Collision with vehicle
18.45.00,Sunday,145.02384,-37.47437,WHITTLESEA,1,Struck animal
19.00.00,Saturday,145.00788,-37.71431,DAREBIN,3,Collision with vehicle
18.25.00,Sunday,145.02641,-37.75158,DAREBIN,2,Collision with vehicle
21.00.00,Sunday,144.2828,-36.76346,BENDIGO,2,No collision and no object struck
02.02.00,Sunday,144.98884,-37.82463,MELBOURNE,6,Struck Pedestrian
19.45.00,Sunday,143.73076,-37.61067,GOLDEN PLAINS,2,Collision with a fixed object
21.40.00,Sunday,145.72236,-38.07542,CARDINIA,1,Vehicle overturned (no collision)
23.00.00,Sunday,145.18306,-38.1253,FRANKSTON,2,Collision with a fixed object
02.20.00,Monday,144.91798,-37.68409,HUME,1,Other accident
05.00.00,Monday,145.43183,-36.06905,MOIRA,1,Collision with a fixed object
02.50.00,Thursday,145.6598,-35.93955,MOIRA,2,Collision with a fixed object
22.05.00,Tuesday,145.0261,-37.64736,WHITTLESEA,2,Collision with vehicle
22.15.00,Tuesday,144.95844,-37.69088,HUME,2,Struck Pedestrian
21.30.00,Sunday,145.99325,-38.01143,BAW BAW,1,Collision with a fixed object
21.30.00,Tuesday,145.01624,-37.77948,DAREBIN,1,Vehicle overturned (no collision)
20.35.00,Thursday,144.93085,-37.70102,MORELAND,3,Collision with vehicle
19.28.00,Monday,145.38345,-38.20213,CASEY,2,Collision with a fixed object
19.00.00,Monday,144.99137,-37.80961,YARRA,2,Collision with vehicle
17.00.00,Saturday,144.96044,-37.7771,MORELAND,3,Collision with vehicle
17.00.00,Friday,144.74867,-38.34273,MORNINGTON PENINSULA,2,Collision with vehicle
18.30.00,Thursday,144.99066,-37.84642,STONNINGTON,2,Collision with vehicle
18.10.00,Thursday,145.04014,-37.86391,STONNINGTON,3,Collision with vehicle
21.25.00,Thursday,144.74038,-37.31524,MACEDON RANGES,1,Collision with a fixed object
20.50.00,Thursday,144.86282,-37.81047,MARIBYRNONG,1,Collision with a fixed object
00.01.00,Friday,146.86662,-36.32745,INDIGO,1,Struck animal
14.00.00,Saturday,144.66445,-37.8756,WYNDHAM,2,Collision with vehicle
18.30.00,Wednesday,144.54298,-36.79336,BENDIGO,1,Struck animal
18.29.00,Wednesday,144.80917,-37.79324,BRIMBANK,1,Collision with a fixed object
21.00.00,Wednesday,144.96248,-37.8189,MELBOURNE,2,Collision with vehicle
20.00.00,Wednesday,144.8921,-37.73724,MOONEE VALLEY,2,Struck Pedestrian
19.45.00,Wednesday,145.32027,-38.02732,CASEY,3,Collision with vehicle
19.00.00,Wednesday,143.83076,-37.57207,BALLARAT,4,Collision with vehicle
20.32.00,Wednesday,144.98152,-37.79866,YARRA,2,Collision with vehicle
18.05.00,Tuesday,145.1994,-37.98755,DANDENONG,2,Struck Pedestrian
18.45.00,Friday,143.54524,-35.81805,GANNAWARRA,1,Collision with a fixed object
16.00.00,Friday,146.54024,-38.29532,LATROBE,1,Collision with a fixed object
18.20.00,Monday,145,-37.85869,STONNINGTON,3,Collision with vehicle
23.44.00,Wednesday,144.95149,-37.29381,MITCHELL,2,Struck Pedestrian
04.22.00,Thursday,144.99397,-37.8479,STONNINGTON,2,Collision with vehicle
03.34.00,Thursday,144.88919,-37.79106,MARIBYRNONG,3,Struck Pedestrian
03.00.00,Thursday,146.42453,-38.24445,LATROBE,1,Vehicle overturned (no collision)
23.00.00,Saturday,142.23744,-36.75446,HORSHAM,5,Fall from or in moving vehicle
21.30.00,Tuesday,145.09084,-37.87971,MONASH,3,Fall from or in moving vehicle
22.20.00,Wednesday,145.18253,-37.96611,DANDENONG,2,Collision with vehicle
18.30.00,Tuesday,145.03581,-37.93458,KINGSTON,3,Collision with vehicle
22.30.00,Thursday,145.21461,-37.99012,DANDENONG,2,Struck Pedestrian
23.45.00,Thursday,144.9759,-37.74452,MORELAND,3,Collision with vehicle
00.16.00,Friday,142.54063,-38.24016,MOYNE,1,Vehicle overturned (no collision)
03.45.00,Friday,144.21808,-36.90143,BENDIGO,1,Vehicle overturned (no collision)
18.45.00,Friday,145.88107,-37.30474,MURRINDINDI,1,Collision with a fixed object
19.20.00,Wednesday,144.88916,-37.85788,HOBSONS BAY,2,Collision with vehicle
16.15.00,Friday,144.99174,-37.88606,BAYSIDE,3,Collision with vehicle
21.45.00,Thursday,145.28707,-37.83757,KNOX,2,Collision with vehicle
18.15.00,Thursday,144.88838,-37.80102,MARIBYRNONG,3,Struck Pedestrian
19.19.00,Thursday,144.94132,-37.60087,HUME,2,Struck Pedestrian
18.26.00,Wednesday,145.34634,-38.03127,CASEY,2,Struck Pedestrian
18.30.00,Tuesday,143.70624,-37.51137,BALLARAT,1,No collision and no object struck
20.10.00,Wednesday,144.81395,-37.87374,HOBSONS BAY,2,Collision with vehicle
02.40.00,Wednesday,144.76898,-37.81181,BRIMBANK,1,Vehicle overturned (no collision)
02.15.00,Thursday,144.89175,-37.71574,MOONEE VALLEY,2,Collision with a fixed object
23.52.00,Wednesday,142.05313,-34.16963,MILDURA,1,Collision with a fixed object
03.12.00,Thursday,144.92843,-37.76018,MOONEE VALLEY,1,Collision with a fixed object
16.07.00,Friday,145.0374,-37.93331,GLEN EIRA,3,Collision with vehicle
16.20.00,Friday,145.49425,-38.07352,CARDINIA,4,Collision with vehicle
08.00.00,Sunday,144.17906,-36.83669,BENDIGO,1,Collision with a fixed object
18.20.00,Friday,145.43008,-37.92956,CARDINIA,2,Collision with vehicle
18.50.00,Friday,147.75793,-37.81732,EAST GIPPSLAND,3,Collision with vehicle
00.10.00,Saturday,144.37227,-38.05621,GEELONG,4,Collision with a fixed object
22.10.00,Friday,145.24616,-37.93022,KNOX,2,Collision with a fixed object
15.00.00,Saturday,147.96493,-36.31511,TOWONG,1,No collision and no object struck
16.00.00,Friday,144.8946,-37.79774,MARIBYRNONG,2,Struck Pedestrian
23.30.00,Saturday,145.03133,-37.60852,WHITTLESEA,3,Collision with vehicle
18.00.00,Thursday,144.91711,-37.78309,MELBOURNE,5,Collision with vehicle
20.50.00,Thursday,145.07998,-37.70211,BANYULE,6,Collision with vehicle
18.45.00,Thursday,145.03696,-37.68731,WHITTLESEA,8,Collision with vehicle
22.40.00,Thursday,144.75478,-37.7814,BRIMBANK,2,Collision with vehicle
21.30.00,Thursday,145.2147,-37.98494,DANDENONG,2,Collision with vehicle
02.00.00,Friday,144.4131,-37.30858,MACEDON RANGES,1,Struck animal
19.00.00,Wednesday,145.26377,-37.97553,CASEY,2,Collision with vehicle
23.30.00,Friday,146.00444,-38.44466,SOUTH GIPPSLAND,2,No collision and no object struck
19.00.00,Friday,145.10613,-37.69193,BANYULE,3,Collision with vehicle
17.02.00,Sunday,144.97898,-37.81646,MELBOURNE,2,Collision with vehicle
21.40.00,Thursday,145.00678,-37.84857,STONNINGTON,4,Struck Pedestrian
19.35.00,Monday,145.05555,-37.96618,KINGSTON,2,Collision with vehicle
18.45.00,Monday,145.51966,-37.71571,YARRA RANGES,1,Collision with a fixed object
14.10.00,Saturday,145.61917,-38.0847,CARDINIA,1,Collision with a fixed object
15.20.00,Saturday,144.03437,-37.28519,HEPBURN,1,Collision with a fixed object
15.45.00,Saturday,143.98089,-38.54486,SURF COAST,1,Collision with vehicle
19.30.00,Tuesday,145.02551,-37.86201,STONNINGTON,2,Collision with vehicle
18.45.00,Saturday,144.95664,-37.83665,PORT PHILLIP,2,Collision with vehicle
16.00.00,Saturday,144.33305,-38.15823,GEELONG,2,Struck Pedestrian
17.55.00,Saturday,145.16207,-37.93804,DANDENONG,2,Collision with vehicle
20.30.00,Saturday,145.42922,-37.83499,YARRA RANGES,1,Collision with a fixed object
18.30.00,Saturday,142.18649,-34.31473,MILDURA,4,Collision with a fixed object
18.00.00,Saturday,146.39126,-37.69851,BAW BAW,1,No collision and no object struck
04.44.00,Friday,146.43625,-38.15316,LATROBE,1,Collision with a fixed object
05.24.00,Friday,145.26033,-37.99365,CASEY,1,Collision with a fixed object
04.16.00,Friday,145.04681,-37.93442,GLEN EIRA,1,Collision with vehicle
20.20.00,Thursday,143.9999,-36.47551,LODDON,2,Collision with a fixed object
16.30.00,Friday,144.93375,-37.74509,MORELAND,4,Collision with vehicle
18.15.00,Wednesday,145.54928,-38.3302,BASS COAST,1,Collision with a fixed object
19.55.00,Wednesday,144.29191,-36.7573,BENDIGO,6,Collision with vehicle
20.57.00,Wednesday,145.18231,-37.96608,DANDENONG,3,Collision with vehicle
23.30.00,Wednesday,145.00218,-37.78491,YARRA,1,Collision with a fixed object
19.00.00,Wednesday,145.17524,-37.8752,MONASH,2,Collision with vehicle
05.00.00,Monday,144.55063,-37.37793,MACEDON RANGES,2,Collision with a fixed object
20.11.00,Monday,145.28836,-38.12147,CASEY,1,Collision with a fixed object
23.20.00,Monday,145.01501,-37.68809,WHITTLESEA,2,Struck Pedestrian
16.15.00,Friday,144.98682,-37.86791,PORT PHILLIP,4,Collision with vehicle
19.40.00,Thursday,145.31594,-37.74522,YARRA RANGES,1,Struck animal
20.53.00,Saturday,144.96486,-37.82595,MELBOURNE,2,Collision with a fixed object
23.56.00,Saturday,145.07746,-37.80275,BOROONDARA,1,Collision with a fixed object
21.45.00,Saturday,145.3734,-37.30128,MURRINDINDI,3,Struck animal
23.53.00,Saturday,144.95175,-37.75398,MORELAND,1,Collision with vehicle
08.00.00,Sunday,144.99337,-37.85185,STONNINGTON,2,Collision with vehicle
10.00.00,Sunday,144.73111,-36.94585,BENDIGO,6,Collision with vehicle
21.45.00,Saturday,144.77327,-36.55345,CAMPASPE,7,Collision with vehicle
17.20.00,Saturday,142.76954,-38.19813,MOYNE,6,Collision with vehicle
17.00.00,Friday,144.99476,-37.84695,STONNINGTON,2,Collision with vehicle
16.39.00,Friday,144.35396,-38.1808,GEELONG,4,Collision with vehicle
20.07.00,Saturday,145.23307,-37.87121,KNOX,3,Collision with vehicle
19.00.00,Wednesday,144.94826,-37.83521,PORT PHILLIP,2,Collision with vehicle
15.00.00,Saturday,144.9987,-37.73013,DAREBIN,2,Collision with vehicle
18.10.00,Thursday,144.46684,-37.67477,MOORABOOL,1,Vehicle overturned (no collision)
19.30.00,Saturday,144.34993,-38.1321,GEELONG,3,Collision with vehicle
19.00.00,Saturday,145.04959,-37.88111,GLEN EIRA,2,Collision with vehicle
19.15.00,Saturday,145.00631,-37.74549,DAREBIN,5,Collision with vehicle
17.20.00,Sunday,144.96049,-37.74072,MORELAND,6,Collision with vehicle
00.10.00,Sunday,144.991,-37.6928,WHITTLESEA,2,Collision with vehicle
17.24.00,Sunday,145.47203,-37.38733,MURRINDINDI,3,Collision with vehicle
17.50.00,Sunday,145.12427,-38.02196,KINGSTON,6,Collision with vehicle
18.00.00,Sunday,144.56589,-36.93497,BENDIGO,2,Vehicle overturned (no collision)
18.00.00,Monday,145.01391,-37.87887,GLEN EIRA,3,Collision with vehicle
18.05.00,Friday,145.21337,-37.90405,KNOX,2,Collision with a fixed object
16.00.00,Friday,145.02878,-37.62303,WHITTLESEA,2,Collision with vehicle
16.20.00,Friday,145.27244,-37.91331,KNOX,2,Collision with vehicle
16.30.00,Friday,144.89382,-37.7379,MOONEE VALLEY,2,Collision with vehicle
18.30.00,Friday,145.10412,-37.82672,WHITEHORSE,3,Collision with vehicle
17.30.00,Friday,145.10744,-37.91781,MONASH,2,Collision with vehicle
20.55.00,Friday,144.91266,-37.71863,MORELAND,4,Collision with vehicle
18.45.00,Friday,141.44614,-35.22674,MILDURA,1,Vehicle overturned (no collision)
01.18.00,Saturday,145.14126,-37.95731,DANDENONG,1,Collision with vehicle
20.30.00,Tuesday,145.24299,-38.20035,CASEY,1,Vehicle overturned (no collision)
00.00.00,Thursday,144.01931,-35.70346,GANNAWARRA,1,Struck animal
22.15.00,Sunday,144.32479,-38.20076,GEELONG,2,Collision with vehicle
16.00.00,Friday,145.11907,-37.79628,MANNINGHAM,6,Collision with vehicle
23.24.00,Sunday,144.889,-37.63586,HUME,2,Collision with vehicle
09.30.00,Sunday,144.96227,-37.85288,PORT PHILLIP,2,Collision with vehicle
09.40.00,Sunday,144.8828,-37.80398,MARIBYRNONG,5,Collision with vehicle
18.00.00,Tuesday,145.26473,-38.04765,CASEY,2,Collision with vehicle
06.55.00,Saturday,144.12614,-36.10774,LODDON,2,Struck animal
16.10.00,Friday,145.83175,-38.57849,SOUTH GIPPSLAND,1,Collision with a fixed object
07.05.00,Saturday,144.38998,-38.07036,GEELONG,1,Collision with a fixed object
16.15.00,Friday,144.69604,-36.36683,CAMPASPE,1,Collision with a fixed object
07.50.00,Saturday,145.17161,-37.90034,MONASH,2,Struck Pedestrian
16.35.00,Saturday,144.46594,-37.59954,MOORABOOL,1,Vehicle overturned (no collision)
18.00.00,Thursday,145.00387,-37.73879,DAREBIN,2,Struck Pedestrian
19.30.00,Thursday,144.99568,-37.8392,STONNINGTON,3,Collision with vehicle
19.30.00,Thursday,144.94079,-37.84028,PORT PHILLIP,1,Collision with vehicle
18.38.00,Friday,144.75516,-37.89169,WYNDHAM,2,Collision with vehicle
21.10.00,Thursday,145.02957,-37.68203,WHITTLESEA,4,Collision with vehicle
18.50.00,Tuesday,145.16037,-38.12635,FRANKSTON,1,Collision with a fixed object
19.10.00,Tuesday,145.00758,-37.92106,BAYSIDE,2,Collision with vehicle
22.39.00,Tuesday,144.95732,-37.81371,MELBOURNE,3,Collision with vehicle
19.00.00,Wednesday,144.98973,-37.64825,WHITTLESEA,2,Collision with vehicle
18.00.00,Tuesday,144.94525,-37.8121,MELBOURNE,1,Vehicle overturned (no collision)
03.00.00,Wednesday,144.82528,-37.79748,BRIMBANK,1,Collision with vehicle
16.10.00,Saturday,145.33615,-38.03378,CASEY,2,Collision with vehicle
15.30.00,Saturday,145.04678,-37.94889,KINGSTON,4,Collision with vehicle
17.45.00,Saturday,147.62643,-37.82567,EAST GIPPSLAND,2,Collision with vehicle
17.45.00,Friday,144.34693,-38.15983,GEELONG,2,Struck Pedestrian
18.44.00,Saturday,145.41288,-36.38292,SHEPPARTON,2,Collision with vehicle
18.10.00,Friday,144.92499,-37.69578,MORELAND,5,Collision with vehicle
17.00.00,Saturday,144.06864,-38.10195,GOLDEN PLAINS,1,No collision and no object struck
20.04.00,Saturday,144.82472,-37.77521,BRIMBANK,2,Collision with a fixed object
17.10.00,Saturday,144.97884,-37.80592,YARRA,2,Collision with vehicle
23.30.00,Saturday,145.22403,-37.99983,DANDENONG,1,Collision with a fixed object
21.25.00,Thursday,144.95956,-37.81862,MELBOURNE,2,Collision with vehicle
18.16.00,Thursday,145.07002,-37.75437,BANYULE,7,Collision with vehicle
04.48.00,Thursday,145.36148,-37.81342,YARRA RANGES,1,Collision with a fixed object
20.19.00,Thursday,144.96902,-37.79732,MELBOURNE,2,Collision with vehicle
18.00.00,Thursday,145.87161,-37.56014,YARRA RANGES,1,Collision with a fixed object
16.45.00,Friday,145.13622,-37.72451,BANYULE,3,Collision with vehicle
18.00.00,Monday,144.92131,-37.78746,MELBOURNE,2,Collision with vehicle
18.00.00,Wednesday,144.1429,-38.34869,SURF COAST,2,Collision with vehicle
18.20.00,Wednesday,144.98877,-37.79064,YARRA,2,Collision with vehicle
18.30.00,Wednesday,145.11437,-37.5162,WHITTLESEA,3,Collision with vehicle
23.09.00,Sunday,144.74042,-37.89497,WYNDHAM,3,Collision with vehicle
05.00.00,Wednesday,145.30024,-37.99365,CASEY,1,Collision with a fixed object
16.00.00,Friday,145.03224,-37.86827,GLEN EIRA,4,Collision with vehicle
19.30.00,Monday,145.03321,-38.21843,MORNINGTON PENINSULA,2,Collision with vehicle
19.10.00,Sunday,145.13852,-38.10867,FRANKSTON,5,Collision with vehicle
19.29.00,Monday,145.29234,-37.73159,YARRA RANGES,2,Collision with a fixed object
22.08.00,Monday,144.99413,-37.84686,STONNINGTON,2,Collision with vehicle
22.09.00,Monday,145.22962,-37.80486,MAROONDAH,2,Collision with vehicle
20.11.00,Monday,145.2471,-38.1394,CASEY,5,Collision with vehicle
16.35.00,Friday,144.95772,-37.79846,MELBOURNE,2,Struck Pedestrian
23.05.00,Sunday,144.38755,-38.17796,GEELONG,1,No collision and no object struck
22.00.00,Monday,144.8643,-37.70933,BRIMBANK,3,Struck Pedestrian
21.50.00,Saturday,144.96253,-37.74093,MORELAND,3,Collision with vehicle
20.15.00,Saturday,144.26304,-36.71051,BENDIGO,2,Collision with vehicle
23.50.00,Saturday,144.6889,-37.84469,WYNDHAM,3,Collision with vehicle
23.15.00,Sunday,144.9847,-37.78231,YARRA,2,No collision and no object struck
01.56.00,Sunday,145.26743,-37.83263,MAROONDAH,3,Collision with vehicle
00.10.00,Sunday,144.95636,-37.80331,MELBOURNE,5,Collision with a fixed object
01.00.00,Sunday,145.04613,-37.88727,GLEN EIRA,4,Collision with vehicle
21.40.00,Friday,144.89066,-37.79475,MARIBYRNONG,3,Struck Pedestrian
18.20.00,Thursday,144.79004,-37.77085,BRIMBANK,2,Collision with vehicle
19.35.00,Friday,144.67742,-37.90981,WYNDHAM,2,Collision with vehicle
18.00.00,Wednesday,145.13304,-38.1305,FRANKSTON,2,Collision with vehicle
00.12.00,Thursday,144.34419,-38.14261,GEELONG,2,Collision with vehicle
19.00.00,Wednesday,145.1207,-37.92011,MONASH,2,Collision with vehicle
15.30.00,Saturday,143.8717,-37.70446,GOLDEN PLAINS,1,No collision and no object struck
14.30.00,Saturday,145.96171,-37.33729,MURRINDINDI,1,No collision and no object struck
16.00.00,Sunday,145.43061,-37.88857,YARRA RANGES,5,Collision with a fixed object
16.17.00,Sunday,144.52786,-36.00493,CAMPASPE,2,Collision with a fixed object
04.05.00,Sunday,144.35876,-38.14825,GEELONG,2,Struck Pedestrian
17.00.00,Sunday,144.97022,-37.80996,MELBOURNE,3,Collision with vehicle
19.37.00,Sunday,145.28374,-37.86245,KNOX,2,Collision with vehicle
18.10.00,Sunday,144.889,-37.63586,HUME,3,Collision with vehicle
17.22.00,Friday,145.1308,-38.15118,FRANKSTON,2,Collision with vehicle
17.30.00,Friday,145.66982,-37.42227,MURRINDINDI,1,Struck animal
17.56.00,Friday,145.30683,-37.99592,CASEY,3,Collision with vehicle
16.40.00,Friday,144.98726,-37.88909,PORT PHILLIP,3,Collision with vehicle
19.05.00,Friday,142.9573,-37.31743,ARARAT,1,Vehicle overturned (no collision)
19.00.00,Friday,144.96547,-37.734,MORELAND,1,Vehicle overturned (no collision)
18.30.00,Friday,144.91978,-37.68204,HUME,3,Collision with vehicle
17.45.00,Friday,145.02817,-37.74791,DAREBIN,2,Collision with vehicle
17.30.00,Friday,144.98749,-37.77907,YARRA,2,Collision with vehicle
19.07.00,Monday,145.43184,-36.41094,SHEPPARTON,2,Vehicle overturned (no collision)
08.00.00,Saturday,140.97914,-34.27429,MILDURA,3,Collision with a fixed object
19.45.00,Sunday,145.2584,-38.03453,CASEY,2,Collision with a fixed object
19.00.00,Friday,145.65926,-35.91709,MOIRA,2,Struck Pedestrian
08.14.00,Sunday,143.83904,-37.55968,BALLARAT,2,Collision with vehicle
18.56.00,Sunday,145.22591,-38.0334,DANDENONG,2,Collision with vehicle
16.10.00,Friday,144.94705,-37.61704,HUME,2,Collision with vehicle
20.45.00,Sunday,145.00532,-37.66432,WHITTLESEA,3,Collision with vehicle
23.15.00,Saturday,145.31774,-37.7501,YARRA RANGES,3,Collision with a fixed object
05.30.00,Monday,144.99337,-37.85185,STONNINGTON,2,Struck Pedestrian
09.00.00,Sunday,144.96239,-37.76549,MORELAND,2,Collision with vehicle
21.13.00,Friday,144.75764,-37.7638,BRIMBANK,2,Collision with vehicle
16.00.00,Friday,144.71433,-37.85129,WYNDHAM,6,Collision with vehicle
17.00.00,Friday,145.21121,-37.98209,DANDENONG,3,Collision with vehicle
20.05.00,Friday,145.49768,-38.21528,CARDINIA,4,Collision with vehicle
20.50.00,Friday,145.77144,-38.31445,SOUTH GIPPSLAND,1,Vehicle overturned (no collision)
22.50.00,Friday,144.92782,-37.61902,HUME,2,Collision with vehicle
00.51.00,Saturday,144.70189,-37.75208,MELTON,2,Vehicle overturned (no collision)
22.45.00,Friday,142.16321,-34.19442,MILDURA,1,Collision with vehicle
02.13.00,Saturday,144.96744,-37.81745,MELBOURNE,2,Collision with vehicle
04.41.00,Saturday,145.05335,-37.75393,BANYULE,1,Collision with a fixed object
19.39.00,Wednesday,145.16085,-37.87368,MONASH,2,Collision with vehicle
22.45.00,Saturday,145.08384,-37.76043,MANNINGHAM,4,Collision with vehicle
19.00.00,Thursday,144.94317,-37.79039,MELBOURNE,2,Collision with vehicle
18.35.00,Thursday,145.46198,-36.35387,SHEPPARTON,3,Collision with vehicle
06.15.00,Sunday,145.00573,-37.83532,STONNINGTON,2,Collision with vehicle
20.00.00,Thursday,143.53409,-37.57561,PYRENEES,1,Vehicle overturned (no collision)
18.50.00,Tuesday,144.96114,-37.7336,MORELAND,2,Collision with vehicle
04.05.00,Tuesday,144.31904,-38.19723,GEELONG,3,Collision with a fixed object
22.00.00,Tuesday,144.93312,-37.66504,HUME,2,Collision with vehicle
23.00.00,Monday,145.26744,-37.97599,CASEY,1,Collision with a fixed object
00.45.00,Wednesday,145.03403,-37.93289,BAYSIDE,2,Collision with vehicle
19.45.00,Sunday,145.60689,-38.06777,CARDINIA,1,Collision with a fixed object
15.00.00,Saturday,148.21978,-37.3724,EAST GIPPSLAND,1,Collision with a fixed object
